protein_id	group_id
Q9C4Z0	UniRef50_Q50539
Q9C4Z1	UniRef50_Q50538
Q9C4Z3	UniRef50_Q46G05
Q9C4Z4	UniRef50_Q46G04
Q9C4Z6	UniRef50_Q9C4Z6
Q9C4Z7	UniRef50_Q9C4Z7
Q9C500	UniRef50_Q9FMH6
Q9C502	UniRef50_Q9C502
Q9C503	UniRef50_Q9C503
Q9C507	UniRef50_Q9C507
Q9C508	UniRef50_Q1PFJ4
Q9C509	UniRef50_Q9C509
Q9C510	UniRef50_Q9C510
Q9C512	UniRef50_Q9C512
Q9C516	UniRef50_Q9C516
Q9C519	UniRef50_Q9C519
Q9C521	UniRef50_Q9C521
Q9C522	UniRef50_Q9FGX1
Q9C524	UniRef50_Q9C524
Q9C525	UniRef50_Q9C525
Q9C533	UniRef50_Q9C533
Q9C544	UniRef50_Q9C544
Q9C550	UniRef50_Q9C550
Q9C552	UniRef50_Q9C552
Q9C554	UniRef50_Q9C554
Q9C560	UniRef50_Q67XD9-2
Q9C565	UniRef50_Q9C565
Q9C566	UniRef50_Q9C566
Q9C578	UniRef50_Q9C578
Q9C587	UniRef50_Q9C587
Q9C589	UniRef50_Q9C589
Q9C593	UniRef50_Q9C593
Q9C595	UniRef50_Q9C595
Q9C598	UniRef50_Q9C598
Q9C5A4	UniRef50_Q9C5A4
Q9C5A9	UniRef50_P83483
Q9C5B9	UniRef50_Q93ZN2
Q9C5C0	UniRef50_Q9C5C0
Q9C5C2	UniRef50_Q9C5C2
Q9C5C4	UniRef50_Q9C5C4
Q9C5C8	UniRef50_Q9C5C8
Q9C5D0	UniRef50_Q9C5D0
Q9C5D2	UniRef50_Q9C5D2
Q9C5D7	UniRef50_Q9C5D7
Q9C5E5	UniRef50_Q9C5E5
Q9C5E8	UniRef50_Q9C5E8
Q9C5G0	UniRef50_Q9C5G0
Q9C5G5	UniRef50_Q9C5G5
Q9C5H4	UniRef50_Q9C5H4
Q9C5H5	UniRef50_Q9C5H5
Q9C5H6	UniRef50_Q9C5H6
Q9C5H9	UniRef50_Q9C5H9
Q9C5I1	UniRef50_Q9C5I1
Q9C5I3	UniRef50_Q9C5I3
Q9C5J3	UniRef50_Q9C5J3
Q9C5J6	UniRef50_Q9C5J6
Q9C5J7	UniRef50_Q94AA4
Q9C5J8	UniRef50_Q9C5J8
Q9C5J9	UniRef50_Q9C5J9
Q9C5K8	UniRef50_Q9C5K8
Q9C5L3	UniRef50_Q9C5L3
Q9C5M0	UniRef50_Q9C5M0
Q9C5M3	UniRef50_Q9C5M3
Q9C5M8	UniRef50_Q9C5M8
Q9C5N2	UniRef50_Q9C5N2
Q9C5P0	UniRef50_Q9C5P0
Q9C5P4	UniRef50_Q9FF80
Q9C5P7	UniRef50_Q9C5P7
Q9C5Q2	UniRef50_Q9C5Q2
Q9C5Q8	UniRef50_Q9C5Q8
Q9C5Q9	UniRef50_Q9C5Q9
Q9C5R8	UniRef50_Q96291
Q9C5S1	UniRef50_Q9C5S1
Q9C5S2	UniRef50_Q9C5S2
Q9C5S8	UniRef50_Q9C5S8
Q9C5S9	UniRef50_Q9C5S9
Q9C5T3	UniRef50_Q9C5T3
Q9C5T4	UniRef50_Q9C5T4
Q9C5U0	UniRef50_Q9C5U0
Q9C5U1	UniRef50_Q9C5U1
Q9C5U2	UniRef50_Q9C5U2
Q9C5U3	UniRef50_Q9C5U3
Q9C5U8	UniRef50_Q9C5U8
Q9C5V5	UniRef50_Q9C5V5
Q9C5V6	UniRef50_Q9C5V6
Q9C5W0	UniRef50_Q9C5W0
Q9C5W3	UniRef50_Q9C5W3
Q9C5W6	UniRef50_Q9C5W6
Q9C5W7	UniRef50_Q9C5W7
Q9C5X0	UniRef50_Q9C5X0
Q9C5X3	UniRef50_Q9C5X3
Q9C5X4	UniRef50_Q9C5X4
Q9C5X8	UniRef50_Q9C5X8
Q9C5X9	UniRef50_Q9C5X9
Q9C5Y0	UniRef50_Q9C5Y0
Q9C5Y2	UniRef50_Q5VRM7
Q9C5Y4	UniRef50_Q9C5Y4
Q9C5Z2	UniRef50_Q9C5Z2
Q9C5Z3	UniRef50_Q9C5Z3
Q9C5Z6	UniRef50_Q9C5Z6
Q9C5Z7	UniRef50_Q9SCS6
Q9C613	UniRef50_Q9C613
Q9C615	UniRef50_Q9C615
Q9C616	UniRef50_Q9C616
Q9C635	UniRef50_Q9C635
Q9C638	UniRef50_Q9FMN1
Q9C639	UniRef50_Q9C639
Q9C641	UniRef50_Q9C641
Q9C642	UniRef50_Q9C642
Q9C658	UniRef50_Q9C658
Q9C664	UniRef50_Q9C664
Q9C666	UniRef50_Q9C666
Q9C670	UniRef50_Q9C670
Q9C671	UniRef50_Q9C671
Q9C680	UniRef50_Q9C680
Q9C682	UniRef50_Q9C682
Q9C685	UniRef50_Q9C685
Q9C689	UniRef50_Q9C689
Q9C690	UniRef50_Q9C690
Q9C6A1	UniRef50_Q9C6A1
Q9C6B2	UniRef50_Q9SNV9
Q9C6B3	UniRef50_Q9C6B3
Q9C6B7	UniRef50_Q9C6B7
Q9C6B8	UniRef50_Q9C6B8
Q9C6B9	UniRef50_Q9C6B9
Q9C6C8	UniRef50_Q9C6C8
Q9C6D2	UniRef50_Q9C6D2
Q9C6H5	UniRef50_Q9C6H5
Q9C6I4	UniRef50_Q9C6I4
Q9C6I6	UniRef50_Q9C6I6
Q9C6I7	UniRef50_Q9C6I7
Q9C6I8	UniRef50_Q9C6I8
Q9C6K3	UniRef50_Q9C6K3
Q9C6K5	UniRef50_Q9C6K5
Q9C6L1	UniRef50_Q9C6L1
Q9C6L5	UniRef50_Q9C6L5
Q9C6L8	UniRef50_Q9LS46
Q9C6M1	UniRef50_Q9C6M1
Q9C6M5	UniRef50_Q9C6M5
Q9C6M9	UniRef50_Q9C6M9
Q9C6P3	UniRef50_Q9C6P3
Q9C6P6	UniRef50_Q9C6P6
Q9C6S1	UniRef50_Q9C6S1
Q9C6S2	UniRef50_Q9C6S2
Q9C6S4	UniRef50_Q9FFL1
Q9C6S5	UniRef50_Q9FFL1
Q9C6S7	UniRef50_Q9C6S7
Q9C6T1	UniRef50_Q9C6T1
Q9C6T7	UniRef50_Q9C6T7
Q9C6U1	UniRef50_Q9C6U1
Q9C6W4	UniRef50_Q9C6W4
Q9C6W5	UniRef50_Q9C6W5
Q9C6W6	UniRef50_Q9LQ27
Q9C6X2	UniRef50_Q9C6X2
Q9C6Z1	UniRef50_Q9C6Z1
Q9C6Z2	UniRef50_Q9C6Z2
Q9C6Z3	UniRef50_Q9C6Z3
Q9C701	UniRef50_Q9C701
Q9C707	UniRef50_Q9C707
Q9C710	UniRef50_Q9FIX8
Q9C713	UniRef50_Q9C713
Q9C718	UniRef50_Q9C718
Q9C720	UniRef50_Q9C720
Q9C723	UniRef50_Q9C723
Q9C733	UniRef50_Q9C733
Q9C744	UniRef50_Q9C744
Q9C748	UniRef50_Q8L7G4
Q9C757	UniRef50_Q9C757
Q9C758	UniRef50_Q9C758
Q9C768	UniRef50_Q9C768
Q9C774	UniRef50_O24412
Q9C776	UniRef50_Q9C776
Q9C778	UniRef50_Q9C778
Q9C788	UniRef50_Q9C788
Q9C793	UniRef50_Q9C793
Q9C7A8	UniRef50_Q9C7A8
Q9C7B1	UniRef50_Q9FFY9
Q9C7C1	UniRef50_Q9C7C1
Q9C7C3	UniRef50_Q9C7C3
Q9C7C4	UniRef50_Q9C7C4
Q9C7E7	UniRef50_Q9C7E7
Q9C7F5	UniRef50_Q9C7F5
Q9C7F7	UniRef50_Q9C7F7
Q9C7F9	UniRef50_Q9C7F9
Q9C7G1	UniRef50_Q9C7G1
Q9C7G6	UniRef50_Q9C7G6
Q9C7H4	UniRef50_Q9C7H4
Q9C7I5	UniRef50_Q9C7I5
Q9C7I8	UniRef50_Q9C7I5
Q9C7N2	UniRef50_Q9C7N2
Q9C7N4	UniRef50_Q9C7N5
Q9C7N5	UniRef50_Q9C7N5
Q9C7N7	UniRef50_Q9C7N7
Q9C7P2	UniRef50_Q0GRC4
Q9C7P6	UniRef50_Q0GRC4
Q9C7Q8	UniRef50_Q9C7Q8
Q9C7S5	UniRef50_Q9C7S5
Q9C7S6	UniRef50_Q9C7S6
Q9C7S7	UniRef50_Q9C7S7
Q9C7T7	UniRef50_Q9C7T7
Q9C7U1	UniRef50_Q8RX67
Q9C7U7	UniRef50_Q9C7U7
Q9C7V5	UniRef50_Q9C7V5
Q9C7W0	UniRef50_Q9C7W0
Q9C7W4	UniRef50_Q9C7W4
Q9C7W7	UniRef50_Q9C7W7
Q9C7X0	UniRef50_Q9C7X0
Q9C7X5	UniRef50_Q9FF79
Q9C7Y2	UniRef50_Q9C7Y2
Q9C7Z1	UniRef50_Q9C7Z1
Q9C809	UniRef50_Q9C809
Q9C811	UniRef50_Q9C811
Q9C813	UniRef50_Q9C813
Q9C826	UniRef50_Q9C826
Q9C827	UniRef50_Q9C827
Q9C829	UniRef50_Q9C829
Q9C835	UniRef50_Q9C835
Q9C865	UniRef50_Q9C865
Q9C878	UniRef50_Q9C878
Q9C882	UniRef50_Q9C882
Q9C888	UniRef50_Q9C888
Q9C895	UniRef50_Q9C895
Q9C8C1	UniRef50_Q9C8C1
Q9C8D4	UniRef50_Q9SS01
Q9C8E1	UniRef50_Q9FKA7
Q9C8E3	UniRef50_Q9C8E3
Q9C8E6	UniRef50_Q9C8E6
Q9C8E7	UniRef50_Q9C8E7
Q9C8F1	UniRef50_Q9S825
Q9C8F3	UniRef50_Q1G3E7
Q9C8G4	UniRef50_Q9C8G4
Q9C8G5	UniRef50_Q9C8G5
Q9C8G9	UniRef50_Q9C8G9
Q9C8H0	UniRef50_Q9C8H1
Q9C8H1	UniRef50_Q9C8H1
Q9C8H3	UniRef50_Q9C8H3
Q9C8I6	UniRef50_Q9C8I6
Q9C8J6	UniRef50_Q9C8J6
Q9C8J7	UniRef50_Q9C8J7
Q9C8J8	UniRef50_Q9C8J8
Q9C8K1	UniRef50_Q8GRX1
Q9C8K2	UniRef50_Q9C8K2
Q9C8L2	UniRef50_Q9C8L2
Q9C8L4	UniRef50_Q9C8L4
Q9C8M2	UniRef50_Q9C8M2
Q9C8M3	UniRef50_Q9C8M3
Q9C8M4	UniRef50_Q9C8M4
Q9C8M5	UniRef50_Q9C8M5
Q9C8N5	UniRef50_Q9C8N5
Q9C8P0	UniRef50_Q9C8P0
Q9C8P7	UniRef50_Q9C8P7
Q9C8P8	UniRef50_Q9C8P8
Q9C8R8	UniRef50_Q9C8R8
Q9C8T1	UniRef50_Q9C8T1
Q9C8W3	UniRef50_Q9C8W3
Q9C8W9	UniRef50_Q9C8W9
Q9C8X2	UniRef50_Q9C8X2
Q9C8Y1	UniRef50_Q9C8Y1
Q9C8Y2	UniRef50_Q9S7J9
Q9C8Y3	UniRef50_Q9C8Y3
Q9C8Y4	UniRef50_Q9C8Y4
Q9C8Y9	UniRef50_Q9C525
Q9C8Z4	UniRef50_Q9C8Z4
Q9C907	UniRef50_Q9C907
Q9C909	UniRef50_Q9C909
Q9C912	UniRef50_P51422
Q9C918	UniRef50_Q9C918
Q9C920	UniRef50_Q9C920
Q9C923	UniRef50_Q9C923
Q9C927	UniRef50_Q9SE00
Q9C928	UniRef50_Q9LE16
Q9C942	UniRef50_Q9C942
Q9C950	UniRef50_Q9C950
Q9C951	UniRef50_Q9C951
Q9C952	UniRef50_Q9C952
Q9C955	UniRef50_Q9C955
Q9C958	UniRef50_Q0D4J7
Q9C966	UniRef50_Q9C966
Q9C968	UniRef50_Q9C968
Q9C969	UniRef50_Q9C969
Q9C971	UniRef50_Q9C971
Q9C992	UniRef50_Q9C992
Q9C994	UniRef50_Q9C994
Q9C998	UniRef50_Q9C998
Q9C999	UniRef50_Q9C999
Q9C9A3	UniRef50_Q9C9A3
Q9C9A6	UniRef50_Q9C9A6
Q9C9A9	UniRef50_Q9C9A9
Q9C9B0	UniRef50_Q9C9B0
Q9C9B9	UniRef50_Q9C9B9
Q9C9C0	UniRef50_Q9C9C0
Q9C9C4	UniRef50_Q9C9C4
Q9C9C8	UniRef50_O49782
Q9C9C9	UniRef50_Q9C9C9
Q9C9D0	UniRef50_Q9C9C9
Q9C9E3	UniRef50_Q9C9E3
Q9C9G4	UniRef50_Q9C9G4
Q9C9G6	UniRef50_Q9C9G6
Q9C9G7	UniRef50_Q9C9G7
Q9C9H1	UniRef50_Q9C9H1
Q9C9H8	UniRef50_Q9C9H8
Q9C9I2	UniRef50_Q9C9I2
Q9C9K1	UniRef50_Q9C9K1
Q9C9K2	UniRef50_Q9C9K2
Q9C9K3	UniRef50_Q9SYP2
Q9C9K4	UniRef50_F4HWB6
Q9C9K5	UniRef50_Q9C9K5
Q9C9K7	UniRef50_Q9C9K7
Q9C9L0	UniRef50_Q9C9L0
Q9C9L2	UniRef50_Q9C9L2
Q9C9L4	UniRef50_I3SL57
Q9C9M0	UniRef50_Q9C9M0
Q9C9M2	UniRef50_Q9C9M2
Q9C9M3	UniRef50_Q9C9M3
Q9C9M6	UniRef50_Q9C9M6
Q9C9M7	UniRef50_Q9C9M7
Q9C9M9	UniRef50_Q8LBF7
Q9C9N3	UniRef50_Q9C9N3
Q9C9N6	UniRef50_Q9C9N6
Q9C9P4	UniRef50_Q9C9P4
Q9C9Q4	UniRef50_Q9C9Q4
Q9C9Q5	UniRef50_Q9C9Q6
Q9C9Q6	UniRef50_Q9C9Q6
Q9C9Q8	UniRef50_Q9C9Q8
Q9C9R3	UniRef50_Q8LFJ5
Q9C9S2	UniRef50_Q9C9S2
Q9C9S4	UniRef50_Q9C9S4
Q9C9T2	UniRef50_Q9C9T2
Q9C9T3	UniRef50_Q9C9T3
Q9C9U2	UniRef50_Q9C9M7
Q9C9U3	UniRef50_Q9C9U3
Q9C9U4	UniRef50_Q9LM33
Q9C9U5	UniRef50_Q9C9U5
Q9C9V9	UniRef50_Q9C9V9
Q9C9W3	UniRef50_Q9C9W3
Q9C9W4	UniRef50_Q9C9W4
Q9C9W5	UniRef50_Q9C9W5
Q9C9W9	UniRef50_Q9C9W9
Q9C9X0	UniRef50_Q9C9X0
Q9C9X3	UniRef50_Q9C9X3
Q9C9X5	UniRef50_Q9C9X5
Q9C9X6	UniRef50_Q9SKD0
Q9C9X7	UniRef50_Q9C9X7
Q9C9Z1	UniRef50_Q9C9Z1
Q9C9Z2	UniRef50_Q9C9Z2
Q9C9Z3	UniRef50_Q9C9Z2
Q9C9Z8	UniRef50_Q9C9Z8
Q9C9Z9	UniRef50_Q9C9Z9
Q9CA19	UniRef50_Q9CA19
Q9CA23	UniRef50_Q9CA23
Q9CA25	UniRef50_Q9CA25
Q9CA28	UniRef50_Q9CA28
Q9CA34	UniRef50_Q9CA34
Q9CA40	UniRef50_Q9CA40
Q9CA45	UniRef50_Q67YG7
Q9CA51	UniRef50_Q9CA51
Q9CA56	UniRef50_Q9CA56
Q9CA57	UniRef50_Q9CA57
Q9CA59	UniRef50_Q8LC68
Q9CA60	UniRef50_Q9CA61
Q9CA61	UniRef50_Q9CA61
Q9CA64	UniRef50_Q9CA64
Q9CA67	UniRef50_Q9CA67
Q9CA69	UniRef50_Q9M9U5
Q9CA71	UniRef50_Q9CA71
Q9CA75	UniRef50_Q9CA75
Q9CA78	UniRef50_Q9CA78
Q9CA79	UniRef50_Q9CA78
Q9CA83	UniRef50_Q9CA83
Q9CA86	UniRef50_Q9CA86
Q9CA89	UniRef50_Q9CA89
Q9CA90	UniRef50_A5CAL1
Q9CA93	UniRef50_Q9CA93
Q9CAA0	UniRef50_Q9CAA0
Q9CAB6	UniRef50_Q9CAB6
Q9CAB7	UniRef50_Q9CAB7
Q9CAC1	UniRef50_Q9CAC1
Q9CAC4	UniRef50_Q9CAC4
Q9CAC5	UniRef50_Q9CAC5
Q9CAD0	UniRef50_Q9FN69
Q9CAD5	UniRef50_Q9CAD5
Q9CAD6	UniRef50_O80823
Q9CAE3	UniRef50_Q9CAE3
Q9CAE4	UniRef50_Q9CAE3
Q9CAF2	UniRef50_Q9CAF2
Q9CAF4	UniRef50_Q9CAF4
Q9CAF5	UniRef50_Q9CAF5
Q9CAF6	UniRef50_Q9CAF6
Q9CAF9	UniRef50_Q9CAF9
Q9CAG3	UniRef50_Q9CAG3
Q9CAG8	UniRef50_Q9CAG8
Q9CAH0	UniRef50_Q9CAH0
Q9CAH5	UniRef50_Q9CAH5
Q9CAI1	UniRef50_Q9LQK0
Q9CAI3	UniRef50_Q9CAI3
Q9CAI7	UniRef50_P41376
Q9CAK4	UniRef50_Q9CAK4
Q9CAK8	UniRef50_Q9CAK8
Q9CAL3	UniRef50_Q9CAL3
Q9CAL8	UniRef50_Q9CAL8
Q9CAM1	UniRef50_Q9CAM1
Q9CAM7	UniRef50_Q9CAM7
Q9CAN3	UniRef50_Q9CAN3
Q9CAN8	UniRef50_Q9CAN8
Q9CAP8	UniRef50_Q9CAP8
Q9CAQ2	UniRef50_Q9CAQ2
Q9CAQ8	UniRef50_Q9CAQ8
Q9CAR0	UniRef50_Q9CAR0
Q9CAR7	UniRef50_Q9CAR7
Q9CAS6	UniRef50_Q9CAS6
Q9CAT6	UniRef50_Q9CAT6
Q9CAX1	UniRef50_Q9CAX1
Q9CAX3	UniRef50_Q9SIH4
Q9CAX6	UniRef50_Q9SIH0
Q9CAX8	UniRef50_Q9CAX8
Q9CAY1	UniRef50_Q9CAY1
Q9CAY3	UniRef50_Q9CAY3
Q9CAZ7	UniRef50_Q9CAZ7
Q9CB01	UniRef50_Q9CB01
Q9CBY1	UniRef50_Q9CBY1
Q9CDR5	UniRef50_Q9CDR5
Q9CDZ7	UniRef50_Q9CDZ7
Q9CEJ0	UniRef50_Q9CEJ0
Q9CG73	UniRef50_P15244
Q9CGD8	UniRef50_P52985
Q9CGY9	UniRef50_Q9CGY9
Q9CIM0	UniRef50_Q9CIM0
Q9CIV6	UniRef50_Q9CIV6
Q9CIV7	UniRef50_Q9CIV7
Q9CIV8	UniRef50_Q9CIV8
Q9CIW1	UniRef50_Q9CIW1
Q9CK98	UniRef50_P46452
Q9CKH9	UniRef50_Q9CKH9
Q9CKJ2	UniRef50_P04968
Q9CKL0	UniRef50_Q9CKL0
Q9CNG8	UniRef50_P45341
Q9CPN8	UniRef50_O00425
Q9CPP0	UniRef50_Q9CPP0
Q9CPP6	UniRef50_Q9CPP6
Q9CPP7	UniRef50_Q9CPP7
Q9CPQ3	UniRef50_Q9CPQ3
Q9CPQ5	UniRef50_Q9CPQ5
Q9CPQ8	UniRef50_Q6PDU7
Q9CPR4	UniRef50_Q9CPR4
Q9CPR5	UniRef50_Q9CPR5
Q9CPR7	UniRef50_Q5FWT9
Q9CPR8	UniRef50_Q96MG7
Q9CPS6	UniRef50_Q9CPS6
Q9CPT0	UniRef50_Q9BZR8
Q9CPT3	UniRef50_Q9CPT3
Q9CPT4	UniRef50_Q9CPT4
Q9CPT5	UniRef50_Q9Y3C1
Q9CPU0	UniRef50_Q04760
Q9CPU2	UniRef50_Q9CPU2
Q9CPU3	UniRef50_Q9CPU3
Q9CPU4	UniRef50_Q9CPU4
Q9CPU7	UniRef50_Q9CPU7
Q9CPU9	UniRef50_Q9CPU9
Q9CPV0	UniRef50_Q9CPV0
Q9CPV1	UniRef50_Q96BD8
Q9CPV2	UniRef50_Q96DE5
Q9CPV3	UniRef50_Q9CPV3
Q9CPV5	UniRef50_Q9CPV5
Q9CPV7	UniRef50_Q9H6R6
Q9CPV9	UniRef50_Q9EPX4
Q9CPW0	UniRef50_Q9CPW0
Q9CPW2	UniRef50_Q9CPW2
Q9CPW4	UniRef50_Q9CPW4
Q9CPW7	UniRef50_Q96NC0
Q9CPW9	UniRef50_Q9CPW9
Q9CPX3	UniRef50_Q9CPX3
Q9CPX5	UniRef50_Q9CPX5
Q9CPX6	UniRef50_Q9CPX6
Q9CPX7	UniRef50_P82915
Q9CPX8	UniRef50_Q9CPX8
Q9CPX9	UniRef50_Q9CPX9
Q9CPY0	UniRef50_Q9CPY0
Q9CPY1	UniRef50_Q4U2R6
Q9CPY3	UniRef50_Q9CPY3
Q9CPY4	UniRef50_Q9CPY4
Q9CPZ1	UniRef50_Q9CPZ1
Q9CPZ6	UniRef50_Q9CPZ6
Q9CPZ8	UniRef50_Q9CPZ8
Q9CQ10	UniRef50_Q8CGS4
Q9CQ13	UniRef50_Q9NQ92
Q9CQ18	UniRef50_Q8TDP1
Q9CQ19	UniRef50_O14950
Q9CQ20	UniRef50_Q9CQ20
Q9CQ21	UniRef50_Q4G009
Q9CQ22	UniRef50_Q6IAA8
Q9CQ25	UniRef50_Q9CQ25
Q9CQ26	UniRef50_O95630
Q9CQ28	UniRef50_Q9CQ28
Q9CQ31	UniRef50_Q8WXH4
Q9CQ33	UniRef50_Q9CQ33
Q9CQ36	UniRef50_Q9CQ36
Q9CQ37	UniRef50_Q9NPD8
Q9CQ39	UniRef50_Q13503
Q9CQ40	UniRef50_Q9CQ40
Q9CQ43	UniRef50_P33316-2
Q9CQ45	UniRef50_Q9CQ45
Q9CQ49	UniRef50_Q9CQ49
Q9CQ54	UniRef50_Q9CQ54
Q9CQ56	UniRef50_Q9NZ43
Q9CQ58	UniRef50_Q9DAY2
Q9CQ60	UniRef50_P85971
Q9CQ61	UniRef50_Q53HI1
Q9CQ62	UniRef50_Q9CQ62
Q9CQ65	UniRef50_Q9CQ65
Q9CQ66	UniRef50_Q9CQ66
Q9CQ69	UniRef50_O14949
Q9CQ70	UniRef50_Q9CQ70
Q9CQ71	UniRef50_Q9CQ71
Q9CQ73	UniRef50_Q99959
Q9CQ74	UniRef50_Q9CQ74
Q9CQ75	UniRef50_Q9CQ75
Q9CQ76	UniRef50_Q9CQ76
Q9CQ80	UniRef50_Q9CQ80
Q9CQ82	UniRef50_Q9CQ82
Q9CQ85	UniRef50_Q9Y584
Q9CQ86	UniRef50_Q9BRT3
Q9CQ91	UniRef50_Q9CQ91
Q9CQ92	UniRef50_Q9CQ92
Q9CQA1	UniRef50_Q9CQA1
Q9CQA3	UniRef50_Q007T0
Q9CQA5	UniRef50_Q9CQA5
Q9CQA8	UniRef50_Q9CQA8
Q9CQB2	UniRef50_Q9CQB2
Q9CQB5	UniRef50_Q9CQB5
Q9CQC2	UniRef50_P04118
Q9CQC3	UniRef50_Q5VTT2
Q9CQC4	UniRef50_Q9P0N5
Q9CQC5	UniRef50_Q9UKI2
Q9CQC7	UniRef50_Q9CQC7
Q9CQC8	UniRef50_Q9CQC8
Q9CQC9	UniRef50_Q9Y6B6
Q9CQD1	UniRef50_P20339
Q9CQD4	UniRef50_Q99LU0
Q9CQD6	UniRef50_Q9CQD6
Q9CQD8	UniRef50_O15342
Q9CQE0	UniRef50_Q9CQE0
Q9CQE2	UniRef50_A0PJW6
Q9CQE3	UniRef50_Q9CQE3
Q9CQE5	UniRef50_O43665-2
Q9CQE6	UniRef50_Q9Y294
Q9CQE7	UniRef50_Q9CQE7
Q9CQE8	UniRef50_Q9Y224
Q9CQF0	UniRef50_Q2YDI0
Q9CQF3	UniRef50_Q9CQF3
Q9CQF4	UniRef50_Q9P0P8
Q9CQF6	UniRef50_Q9CQF6
Q9CQF8	UniRef50_Q9CQF8
Q9CQF9	UniRef50_Q9CQF9
Q9CQG0	UniRef50_Q8WW62
Q9CQG1	UniRef50_Q9CQG1
Q9CQG2	UniRef50_Q86W50
Q9CQG6	UniRef50_Q9CQG6
Q9CQG9	UniRef50_Q9NV29
Q9CQH0	UniRef50_Q6ITQ4
Q9CQH3	UniRef50_Q9CQH3
Q9CQH8	UniRef50_Q9CQH8
Q9CQI3	UniRef50_Q9CQI3
Q9CQI4	UniRef50_Q9CQI4
Q9CQI6	UniRef50_Q9CQI6
Q9CQI7	UniRef50_Q9CQI7
Q9CQI9	UniRef50_Q96HR3
Q9CQJ0	UniRef50_Q9CQJ0
Q9CQJ1	UniRef50_Q9BW72
Q9CQJ2	UniRef50_Q9CQJ2
Q9CQJ4	UniRef50_Q9CQJ4
Q9CQJ6	UniRef50_O43583
Q9CQJ7	UniRef50_O95997
Q9CQJ8	UniRef50_Q9CQJ8
Q9CQK1	UniRef50_Q9CQK1
Q9CQK7	UniRef50_Q9H446
Q9CQK8	UniRef50_Q9CQK8
Q9CQL0	UniRef50_Q9CQL0
Q9CQL1	UniRef50_Q9CQL1
Q9CQL2	UniRef50_Q8TC90
Q9CQL4	UniRef50_Q9CQL4
Q9CQL5	UniRef50_Q9CQL5
Q9CQM2	UniRef50_Q9CQM2
Q9CQM5	UniRef50_Q9CQM5
Q9CQM9	UniRef50_Q9CQM9
Q9CQN1	UniRef50_Q12931
Q9CQN4	UniRef50_Q6X4U4
Q9CQN6	UniRef50_Q9CQN6
Q9CQP2	UniRef50_Q9CQP2
Q9CQP8	UniRef50_Q9CQP8
Q9CQQ4	UniRef50_Q9CQQ4
Q9CQQ7	UniRef50_Q9CQQ7
Q9CQQ8	UniRef50_Q9CQQ8
Q9CQR2	UniRef50_Q9CQR2
Q9CQR4	UniRef50_Q9CQR4
Q9CQR5	UniRef50_Q9CQR5
Q9CQR6	UniRef50_Q9CQR6
Q9CQR7	UniRef50_Q9NZ42
Q9CQS2	UniRef50_Q9NPE3
Q9CQS4	UniRef50_Q96AG3
Q9CQS5	UniRef50_Q9CQS5
Q9CQS6	UniRef50_Q9CQS6
Q9CQS8	UniRef50_Q9CQS8
Q9CQS9	UniRef50_Q9CQS9
Q9CQT1	UniRef50_Q9CQT1
Q9CQT2	UniRef50_Q9Y580
Q9CQT5	UniRef50_Q9CQT5
Q9CQT7	UniRef50_Q9CQT7
Q9CQT9	UniRef50_Q9BUV8-3
Q9CQU0	UniRef50_O95881
Q9CQU3	UniRef50_O15258
Q9CQU5	UniRef50_O95229-2
Q9CQU8	UniRef50_Q9CQU8
Q9CQV1	UniRef50_Q9Y3D7
Q9CQV4	UniRef50_Q86VR2
Q9CQV5	UniRef50_Q96EL2
Q9CQV6	UniRef50_Q9CQV6
Q9CQV7	UniRef50_Q9CQV7
Q9CQV8	UniRef50_Q9CQV8
Q9CQW0	UniRef50_Q9BV81
Q9CQW1	UniRef50_Q9CQW1
Q9CQW2	UniRef50_Q9NVJ2
Q9CQW3	UniRef50_Q9CQW3
Q9CQW5	UniRef50_Q9CQW5
Q9CQW7	UniRef50_Q9CQW7
Q9CQW9	UniRef50_Q9CQW9
Q9CQX0	UniRef50_Q9CQX0
Q9CQX2	UniRef50_P04166
Q9CQX3	UniRef50_Q9CQX3
Q9CQX4	UniRef50_Q15004
Q9CQX8	UniRef50_Q9CQX8
Q9CQY1	UniRef50_Q9CQY1
Q9CQY2	UniRef50_Q9BTL3
Q9CQY5	UniRef50_Q9CQY5
Q9CQY6	UniRef50_Q9CQY6
Q9CQY7	UniRef50_Q15546
Q9CQY9	UniRef50_Q9CQY9
Q9CQZ0	UniRef50_Q9P0S3
Q9CQZ1	UniRef50_Q9CQZ1
Q9CQZ5	UniRef50_Q9CQZ5
Q9CQZ6	UniRef50_Q9CQZ6
Q9CQZ7	UniRef50_Q9CQZ7
Q9CR00	UniRef50_O00233
Q9CR02	UniRef50_Q9CR02
Q9CR08	UniRef50_Q9CR08
Q9CR09	UniRef50_Q9CR09
Q9CR11	UniRef50_O95619
Q9CR13	UniRef50_Q96HJ9
Q9CR14	UniRef50_Q9CR14
Q9CR16	UniRef50_P26882
Q9CR20	UniRef50_Q9CR20
Q9CR21	UniRef50_Q9CR21
Q9CR23	UniRef50_Q9P0T7
Q9CR24	UniRef50_Q9CR24
Q9CR25	UniRef50_Q9BQC3
Q9CR26	UniRef50_Q9CR26
Q9CR27	UniRef50_Q9Y3C0
Q9CR37	UniRef50_Q9CR37
Q9CR39	UniRef50_Q9CR39
Q9CR40	UniRef50_Q9NXS3
